"input_region","input_sector","input_num","output_region","output_sector","value","output_num","input_label","output_label"
"EU","Retail sale of automotive fuel",39,"EU","Processing.of.meat",0.000745055123194376,7,"Vehicle Fuel Sale","Meat"
"EU","Retail sale of automotive fuel",39,"EU","Processing.of.other.food&beverage",0.000665804885451692,8,"Vehicle Fuel Sale","Other Food"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.tobacco.products.(16)",0.000744669383118177,9,"Vehicle Fuel Sale","Tobacco"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.textiles",0.00081608175767765,10,"Vehicle Fuel Sale","Textiles"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",0.000964481535709982,11,"Vehicle Fuel Sale","Wood"
"EU","Retail sale of automotive fuel",39,"EU","Re-processing.of.secondary.wood.material.into.new.wood.material",0.00122307362398444,12,"Vehicle Fuel Sale","Wood Re-processing"
"EU","Retail sale of automotive fuel",39,"EU","Pulp",0.000978386560627919,13,"Vehicle Fuel Sale","Pulp"
"EU","Retail sale of automotive fuel",39,"EU","Re-processing.of.secondary.paper.into.new.pulp",0.000903141817493215,14,"Vehicle Fuel Sale","Pulp Re-processing"
"EU","Retail sale of automotive fuel",39,"EU","Paper",0.000581246318442129,15,"Vehicle Fuel Sale","Paper"
"EU","Retail sale of automotive fuel",39,"EU","Processing.of.Fossil.Fuels",0.000418334593774598,16,"Vehicle Fuel Sale","Fossil-Fuel Processing"
"EU","Retail sale of automotive fuel",39,"EU","Plastics,.basic",0.000523791574523719,17,"Vehicle Fuel Sale","Plastics"
"EU","Retail sale of automotive fuel",39,"EU","Re-processing.of.secondary.plastic.into.new.plastic",0.000660954807170147,18,"Vehicle Fuel Sale","Plastics Re-processing"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.Chemicals",0.00119790932362075,19,"Vehicle Fuel Sale","Chemicals"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.rubber.and.plastic.products.(25)",0.000566408510732717,20,"Vehicle Fuel Sale","Rubber, Plastic Products"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.glass.and.glass.products",0.00106832908664981,21,"Vehicle Fuel Sale","Glass"
"EU","Retail sale of automotive fuel",39,"EU","Re-processing.of.secondary.glass.into.new.glass",0.00130573647368493,22,"Vehicle Fuel Sale","Glass Re-processing"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.other.non-metallic.mineral.products",0.00151740950410453,23,"Vehicle Fuel Sale","Other Non-metallic Mineral Products"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.cement,.lime.and.plaster",0.00133007072053985,24,"Vehicle Fuel Sale","Cement"
"EU","Retail sale of automotive fuel",39,"EU","Re-processing.of.ash.into.clinker",0.00115779183588808,25,"Vehicle Fuel Sale","Clinker Re-processing"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.Metals",0.000935395807621397,26,"Vehicle Fuel Sale","Metals"
"EU","Retail sale of automotive fuel",39,"EU","Re-processing.of.Metals",0.00097292364339853,27,"Vehicle Fuel Sale","Metals Re-processing"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.durable.goods",0.00079105725494171,28,"Vehicle Fuel Sale","Durable Goods"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",0.000765130564192066,29,"Vehicle Fuel Sale","Furniture"
"EU","Retail sale of automotive fuel",39,"EU","Recycling",0.0045199303173451,30,"Vehicle Fuel Sale","Recycling"
"EU","Retail sale of automotive fuel",39,"EU","Production.of.electricity.by.fossil.fuels",0.000438071924158742,31,"Vehicle Fuel Sale","Fossil-Fuel Electricity"
"EU","Retail sale of automotive fuel",39,"EU","Production.of.electricity.by.renewable.energy",0.000633283435252436,32,"Vehicle Fuel Sale","Renewable Electricity"
"EU","Retail sale of automotive fuel",39,"EU","Transmission.&.Distribution",0.00031498111045814,33,"Vehicle Fuel Sale","Energy Transmission, Distribution"
"EU","Retail sale of automotive fuel",39,"EU","Manufacture.of.gas;.distribution.of.gaseous.fuels.through.mains",0.000251063052189455,34,"Vehicle Fuel Sale","Gas"
"EU","Retail sale of automotive fuel",39,"EU","Water",0.00171258383216235,35,"Vehicle Fuel Sale","Water"
"EU","Retail sale of automotive fuel",39,"EU","Construction.(45)",0.00109275694825003,36,"Vehicle Fuel Sale","Construction"
"EU","Retail sale of automotive fuel",39,"EU","Re-processing.of.secondary.construction.material.into.aggregates",0.000563920053751707,37,"Vehicle Fuel Sale","Construction Re-processing"
"EU","Retail sale of automotive fuel",39,"EU","Sale,.maintenance,.repair.of.motor.vehicles,.motor.vehicles.parts,.motorcycles,.motor.cycles.parts.and.accessoiries",0.000761952018258733,38,"Vehicle Fuel Sale","Vehicle Sale, Maintenance,  Repair"
"EU","Retail sale of automotive fuel",39,"EU","Retail.sale.of.automotive.fuel",0.00084139248911688,39,"Vehicle Fuel Sale","Vehicle Fuel Sale"
"EU","Retail sale of automotive fuel",39,"EU","Retail.&.Wholesale.trade",0.00114557697294181,40,"Vehicle Fuel Sale","Retail, Wholesale Trade"
"EU","Retail sale of automotive fuel",39,"EU","Leisure.Services",0.00118417395781536,41,"Vehicle Fuel Sale","Leisure"
"EU","Retail sale of automotive fuel",39,"EU","Transport",0.00086005681564677,42,"Vehicle Fuel Sale","Transport"
"EU","Retail sale of automotive fuel",39,"EU","KIBS",0.000699980949858796,43,"Vehicle Fuel Sale","Professional Services"
"EU","Retail sale of automotive fuel",39,"EU","Real.estate.activities.(70)",0.000282000733395817,44,"Vehicle Fuel Sale","Real Estate"
"EU","Retail sale of automotive fuel",39,"EU","Renting.of.machinery.and.equipment.without.operator.and.of.personal.and.household.goods.(71)",0.000829113255949988,45,"Vehicle Fuel Sale","Machine, Equipment Renting"
"EU","Retail sale of automotive fuel",39,"EU","Research.and.development.(73)",0.00121212631278576,46,"Vehicle Fuel Sale","R&D"
"EU","Retail sale of automotive fuel",39,"EU","Public.administration.and.defence;.compulsory.social.security.(75)",0.000322696926452715,47,"Vehicle Fuel Sale","Public Administration, Defence"
"EU","Retail sale of automotive fuel",39,"EU","Education.(80)",7.71650173410058e-05,48,"Vehicle Fuel Sale","Education"
"EU","Retail sale of automotive fuel",39,"EU","Health.and.social.work.(85)",0.000100933945734027,49,"Vehicle Fuel Sale","Health, Social Work"
"EU","Retail sale of automotive fuel",39,"EU","Incineration.of.Waste",0.000815690806701811,50,"Vehicle Fuel Sale","Waste Incineration"
"EU","Retail sale of automotive fuel",39,"EU","Biogas.&.Composting",0.0020935474501664,51,"Vehicle Fuel Sale","Biogas, Composting"
"EU","Retail sale of automotive fuel",39,"EU","Waste.water",0.00302141563058831,52,"Vehicle Fuel Sale","Waste Water"
"EU","Retail sale of automotive fuel",39,"EU","Landfill.of.Waste",0.0022421742106268,53,"Vehicle Fuel Sale","Waste Landfill"
"EU","Retail sale of automotive fuel",39,"EU","Other.Services",0.000204095009143612,54,"Vehicle Fuel Sale","Other Services"
"EU","Retail sale of automotive fuel",39,"RoW","Agriculture",8.72891296842986e-06,1,"Vehicle Fuel Sale","Agriculture"
"EU","Retail sale of automotive fuel",39,"RoW","Animal.Farming",7.7538501806122e-06,2,"Vehicle Fuel Sale","Animal Farming"
"EU","Retail sale of automotive fuel",39,"RoW","Forestry,.logging.and.related.service.activities.(02)",6.75245363677473e-06,3,"Vehicle Fuel Sale","Forestry, Logging"
"EU","Retail sale of automotive fuel",39,"RoW","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",4.48912525755514e-06,4,"Vehicle Fuel Sale","Fishing"
"EU","Retail sale of automotive fuel",39,"RoW","Extraction.of.Fossil-Fuels",3.96994693501265e-06,5,"Vehicle Fuel Sale","Fossil-Fuel Extraction"
"EU","Retail sale of automotive fuel",39,"RoW","Mining.&.Quarrying.of.raw.materials",6.9570258873751e-06,6,"Vehicle Fuel Sale","Mining"
"EU","Retail sale of automotive fuel",39,"RoW","Processing.of.meat",2.73127616182941e-06,7,"Vehicle Fuel Sale","Meat"
"EU","Retail sale of automotive fuel",39,"RoW","Processing.of.other.food&beverage",3.2795645478602e-06,8,"Vehicle Fuel Sale","Other Food"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.tobacco.products.(16)",2.84368584378561e-06,9,"Vehicle Fuel Sale","Tobacco"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.textiles",3.94066988458737e-05,10,"Vehicle Fuel Sale","Textiles"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",6.97772896132437e-06,11,"Vehicle Fuel Sale","Wood"
"EU","Retail sale of automotive fuel",39,"RoW","Re-processing.of.secondary.wood.material.into.new.wood.material",5.22085224479645e-06,12,"Vehicle Fuel Sale","Wood Re-processing"
"EU","Retail sale of automotive fuel",39,"RoW","Pulp",1.60951672315554e-05,13,"Vehicle Fuel Sale","Pulp"
"EU","Retail sale of automotive fuel",39,"RoW","Re-processing.of.secondary.paper.into.new.pulp",1.4023004321616e-05,14,"Vehicle Fuel Sale","Pulp Re-processing"
"EU","Retail sale of automotive fuel",39,"RoW","Paper",3.86017128862921e-06,15,"Vehicle Fuel Sale","Paper"
"EU","Retail sale of automotive fuel",39,"RoW","Processing.of.Fossil.Fuels",6.79683669135778e-05,16,"Vehicle Fuel Sale","Fossil-Fuel Processing"
"EU","Retail sale of automotive fuel",39,"RoW","Plastics,.basic",3.3813963717205e-05,17,"Vehicle Fuel Sale","Plastics"
"EU","Retail sale of automotive fuel",39,"RoW","Re-processing.of.secondary.plastic.into.new.plastic",1.47730949623515e-05,18,"Vehicle Fuel Sale","Plastics Re-processing"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.Chemicals",7.04040983552496e-05,19,"Vehicle Fuel Sale","Chemicals"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.rubber.and.plastic.products.(25)",5.19838930462614e-06,20,"Vehicle Fuel Sale","Rubber, Plastic Products"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.glass.and.glass.products",4.77933494154795e-06,21,"Vehicle Fuel Sale","Glass"
"EU","Retail sale of automotive fuel",39,"RoW","Re-processing.of.secondary.glass.into.new.glass",1.28632894937077e-05,22,"Vehicle Fuel Sale","Glass Re-processing"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.other.non-metallic.mineral.products",8.10907777644699e-06,23,"Vehicle Fuel Sale","Other Non-metallic Mineral Products"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.cement,.lime.and.plaster",1.00302832408575e-05,24,"Vehicle Fuel Sale","Cement"
"EU","Retail sale of automotive fuel",39,"RoW","Re-processing.of.ash.into.clinker",1.11156827234936e-05,25,"Vehicle Fuel Sale","Clinker Re-processing"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.Metals",1.71893215386483e-05,26,"Vehicle Fuel Sale","Metals"
"EU","Retail sale of automotive fuel",39,"RoW","Re-processing.of.Metals",4.14837433177042e-06,27,"Vehicle Fuel Sale","Metals Re-processing"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.durable.goods",4.66715898730399e-06,28,"Vehicle Fuel Sale","Durable Goods"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",3.80695842879343e-06,29,"Vehicle Fuel Sale","Furniture"
"EU","Retail sale of automotive fuel",39,"RoW","Recycling",1.58581594440243e-05,30,"Vehicle Fuel Sale","Recycling"
"EU","Retail sale of automotive fuel",39,"RoW","Production.of.electricity.by.fossil.fuels",5.64216662510469e-06,31,"Vehicle Fuel Sale","Fossil-Fuel Electricity"
"EU","Retail sale of automotive fuel",39,"RoW","Production.of.electricity.by.renewable.energy",2.64196510601737e-05,32,"Vehicle Fuel Sale","Renewable Electricity"
"EU","Retail sale of automotive fuel",39,"RoW","Transmission.&.Distribution",4.59674370450421e-06,33,"Vehicle Fuel Sale","Energy Transmission, Distribution"
"EU","Retail sale of automotive fuel",39,"RoW","Manufacture.of.gas;.distribution.of.gaseous.fuels.through.mains",1.08535825176073e-05,34,"Vehicle Fuel Sale","Gas"
"EU","Retail sale of automotive fuel",39,"RoW","Water",7.41856780782221e-06,35,"Vehicle Fuel Sale","Water"
"EU","Retail sale of automotive fuel",39,"RoW","Construction.(45)",8.06873827893209e-06,36,"Vehicle Fuel Sale","Construction"
"EU","Retail sale of automotive fuel",39,"RoW","Re-processing.of.secondary.construction.material.into.aggregates",3.28772122949912e-06,37,"Vehicle Fuel Sale","Construction Re-processing"
"EU","Retail sale of automotive fuel",39,"RoW","Sale,.maintenance,.repair.of.motor.vehicles,.motor.vehicles.parts,.motorcycles,.motor.cycles.parts.and.accessoiries",5.354273321381e-06,38,"Vehicle Fuel Sale","Vehicle Sale, Maintenance,  Repair"
"EU","Retail sale of automotive fuel",39,"RoW","Retail.sale.of.automotive.fuel",1.78391677357875e-05,39,"Vehicle Fuel Sale","Vehicle Fuel Sale"
"EU","Retail sale of automotive fuel",39,"RoW","Retail.&.Wholesale.trade",1.1278761425727e-05,40,"Vehicle Fuel Sale","Retail, Wholesale Trade"
"EU","Retail sale of automotive fuel",39,"RoW","Leisure.Services",4.95489997258457e-06,41,"Vehicle Fuel Sale","Leisure"
"EU","Retail sale of automotive fuel",39,"RoW","Transport",3.56611596623902e-05,42,"Vehicle Fuel Sale","Transport"
"EU","Retail sale of automotive fuel",39,"RoW","KIBS",5.87060189029348e-06,43,"Vehicle Fuel Sale","Professional Services"
"EU","Retail sale of automotive fuel",39,"RoW","Real.estate.activities.(70)",2.76933357709129e-06,44,"Vehicle Fuel Sale","Real Estate"
"EU","Retail sale of automotive fuel",39,"RoW","Renting.of.machinery.and.equipment.without.operator.and.of.personal.and.household.goods.(71)",8.2493261668171e-06,45,"Vehicle Fuel Sale","Machine, Equipment Renting"
"EU","Retail sale of automotive fuel",39,"RoW","Research.and.development.(73)",6.09845466287342e-06,46,"Vehicle Fuel Sale","R&D"
"EU","Retail sale of automotive fuel",39,"RoW","Public.administration.and.defence;.compulsory.social.security.(75)",4.0563972181893e-06,47,"Vehicle Fuel Sale","Public Administration, Defence"
"EU","Retail sale of automotive fuel",39,"RoW","Education.(80)",2.69056964913252e-06,48,"Vehicle Fuel Sale","Education"
"EU","Retail sale of automotive fuel",39,"RoW","Health.and.social.work.(85)",2.83516569242253e-06,49,"Vehicle Fuel Sale","Health, Social Work"
"EU","Retail sale of automotive fuel",39,"RoW","Incineration.of.Waste",1.04260760321355e-05,50,"Vehicle Fuel Sale","Waste Incineration"
"EU","Retail sale of automotive fuel",39,"RoW","Biogas.&.Composting",1.87773947392641e-05,51,"Vehicle Fuel Sale","Biogas, Composting"
"EU","Retail sale of automotive fuel",39,"RoW","Waste.water",6.81812643959878e-06,52,"Vehicle Fuel Sale","Waste Water"
"EU","Retail sale of automotive fuel",39,"RoW","Landfill.of.Waste",7.67218453761813e-06,53,"Vehicle Fuel Sale","Waste Landfill"
"EU","Retail sale of automotive fuel",39,"RoW","Other.Services",3.52542758611352e-06,54,"Vehicle Fuel Sale","Other Services"
"EU","Retail & Wholesale trade",40,"EU","Agriculture",0.034313579057185,1,"Retail, Wholesale Trade","Agriculture"
"EU","Retail & Wholesale trade",40,"EU","Animal.Farming",0.0702261213507751,2,"Retail, Wholesale Trade","Animal Farming"
"EU","Retail & Wholesale trade",40,"EU","Forestry,.logging.and.related.service.activities.(02)",0.0326475498956748,3,"Retail, Wholesale Trade","Forestry, Logging"
"EU","Retail & Wholesale trade",40,"EU","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",0.053660664432134,4,"Retail, Wholesale Trade","Fishing"
"EU","Retail & Wholesale trade",40,"EU","Extraction.of.Fossil-Fuels",0.02185627096446,5,"Retail, Wholesale Trade","Fossil-Fuel Extraction"
"EU","Retail & Wholesale trade",40,"EU","Mining.&.Quarrying.of.raw.materials",0.0463248021002818,6,"Retail, Wholesale Trade","Mining"
"EU","Retail & Wholesale trade",40,"EU","Processing.of.meat",0.0743332633587197,7,"Retail, Wholesale Trade","Meat"
"EU","Retail & Wholesale trade",40,"EU","Processing.of.other.food&beverage",0.0664799614651045,8,"Retail, Wholesale Trade","Other Food"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.tobacco.products.(16)",0.0908300025916213,9,"Retail, Wholesale Trade","Tobacco"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.textiles",0.0853714500767793,10,"Retail, Wholesale Trade","Textiles"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",0.0596124366770464,11,"Retail, Wholesale Trade","Wood"
"EU","Retail & Wholesale trade",40,"EU","Re-processing.of.secondary.wood.material.into.new.wood.material",0.0743043737693704,12,"Retail, Wholesale Trade","Wood Re-processing"
"EU","Retail & Wholesale trade",40,"EU","Pulp",0.043190373977711,13,"Retail, Wholesale Trade","Pulp"
"EU","Retail & Wholesale trade",40,"EU","Re-processing.of.secondary.paper.into.new.pulp",0.0763381641819083,14,"Retail, Wholesale Trade","Pulp Re-processing"
"EU","Retail & Wholesale trade",40,"EU","Paper",0.0508744444744262,15,"Retail, Wholesale Trade","Paper"
"EU","Retail & Wholesale trade",40,"EU","Processing.of.Fossil.Fuels",0.0289009521839573,16,"Retail, Wholesale Trade","Fossil-Fuel Processing"
"EU","Retail & Wholesale trade",40,"EU","Plastics,.basic",0.0544527778858467,17,"Retail, Wholesale Trade","Plastics"
"EU","Retail & Wholesale trade",40,"EU","Re-processing.of.secondary.plastic.into.new.plastic",0.0559538677886554,18,"Retail, Wholesale Trade","Plastics Re-processing"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.Chemicals",0.082164537354104,19,"Retail, Wholesale Trade","Chemicals"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.rubber.and.plastic.products.(25)",0.0538024158379068,20,"Retail, Wholesale Trade","Rubber, Plastic Products"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.glass.and.glass.products",0.0734109326400529,21,"Retail, Wholesale Trade","Glass"
"EU","Retail & Wholesale trade",40,"EU","Re-processing.of.secondary.glass.into.new.glass",0.0885282427277229,22,"Retail, Wholesale Trade","Glass Re-processing"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.other.non-metallic.mineral.products",0.0656172430316335,23,"Retail, Wholesale Trade","Other Non-metallic Mineral Products"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.cement,.lime.and.plaster",0.0599959988986951,24,"Retail, Wholesale Trade","Cement"
"EU","Retail & Wholesale trade",40,"EU","Re-processing.of.ash.into.clinker",0.0744738095688536,25,"Retail, Wholesale Trade","Clinker Re-processing"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.Metals",0.0558358447577381,26,"Retail, Wholesale Trade","Metals"
"EU","Retail & Wholesale trade",40,"EU","Re-processing.of.Metals",0.0507241122544142,27,"Retail, Wholesale Trade","Metals Re-processing"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.durable.goods",0.0441248393236083,28,"Retail, Wholesale Trade","Durable Goods"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",0.0635689431648909,29,"Retail, Wholesale Trade","Furniture"
"EU","Retail & Wholesale trade",40,"EU","Recycling",0.0813124434295486,30,"Retail, Wholesale Trade","Recycling"
"EU","Retail & Wholesale trade",40,"EU","Production.of.electricity.by.fossil.fuels",0.0196234339559571,31,"Retail, Wholesale Trade","Fossil-Fuel Electricity"
"EU","Retail & Wholesale trade",40,"EU","Production.of.electricity.by.renewable.energy",0.0155877149652023,32,"Retail, Wholesale Trade","Renewable Electricity"
"EU","Retail & Wholesale trade",40,"EU","Transmission.&.Distribution",0.0130251160959475,33,"Retail, Wholesale Trade","Energy Transmission, Distribution"
"EU","Retail & Wholesale trade",40,"EU","Manufacture.of.gas;.distribution.of.gaseous.fuels.through.mains",0.0328549810240103,34,"Retail, Wholesale Trade","Gas"
"EU","Retail & Wholesale trade",40,"EU","Water",0.0267592090814699,35,"Retail, Wholesale Trade","Water"
"EU","Retail & Wholesale trade",40,"EU","Construction.(45)",0.0248517060498832,36,"Retail, Wholesale Trade","Construction"
"EU","Retail & Wholesale trade",40,"EU","Re-processing.of.secondary.construction.material.into.aggregates",0.0187895669611173,37,"Retail, Wholesale Trade","Construction Re-processing"
"EU","Retail & Wholesale trade",40,"EU","Sale,.maintenance,.repair.of.motor.vehicles,.motor.vehicles.parts,.motorcycles,.motor.cycles.parts.and.accessoiries",0.0228050968865588,38,"Retail, Wholesale Trade","Vehicle Sale, Maintenance,  Repair"
"EU","Retail & Wholesale trade",40,"EU","Retail.sale.of.automotive.fuel",0.0258082373871866,39,"Retail, Wholesale Trade","Vehicle Fuel Sale"
"EU","Retail & Wholesale trade",40,"EU","Retail.&.Wholesale.trade",0.0767743372496722,40,"Retail, Wholesale Trade","Retail, Wholesale Trade"
"EU","Retail & Wholesale trade",40,"EU","Leisure.Services",0.0230495598772818,41,"Retail, Wholesale Trade","Leisure"
"EU","Retail & Wholesale trade",40,"EU","Transport",0.0226606932978506,42,"Retail, Wholesale Trade","Transport"
"EU","Retail & Wholesale trade",40,"EU","KIBS",0.0215934930817465,43,"Retail, Wholesale Trade","Professional Services"
"EU","Retail & Wholesale trade",40,"EU","Real.estate.activities.(70)",0.0067102084183119,44,"Retail, Wholesale Trade","Real Estate"
"EU","Retail & Wholesale trade",40,"EU","Renting.of.machinery.and.equipment.without.operator.and.of.personal.and.household.goods.(71)",0.0260833494555007,45,"Retail, Wholesale Trade","Machine, Equipment Renting"
"EU","Retail & Wholesale trade",40,"EU","Research.and.development.(73)",0.0226281442627829,46,"Retail, Wholesale Trade","R&D"
"EU","Retail & Wholesale trade",40,"EU","Public.administration.and.defence;.compulsory.social.security.(75)",0.0162171613208167,47,"Retail, Wholesale Trade","Public Administration, Defence"
"EU","Retail & Wholesale trade",40,"EU","Education.(80)",0.00740177192847773,48,"Retail, Wholesale Trade","Education"
"EU","Retail & Wholesale trade",40,"EU","Health.and.social.work.(85)",0.0138360158178135,49,"Retail, Wholesale Trade","Health, Social Work"
"EU","Retail & Wholesale trade",40,"EU","Incineration.of.Waste",0.0384343995411901,50,"Retail, Wholesale Trade","Waste Incineration"
"EU","Retail & Wholesale trade",40,"EU","Biogas.&.Composting",0.0336757781198772,51,"Retail, Wholesale Trade","Biogas, Composting"
"EU","Retail & Wholesale trade",40,"EU","Waste.water",0.0277415602525912,52,"Retail, Wholesale Trade","Waste Water"
"EU","Retail & Wholesale trade",40,"EU","Landfill.of.Waste",0.0323654035288731,53,"Retail, Wholesale Trade","Waste Landfill"
"EU","Retail & Wholesale trade",40,"EU","Other.Services",0.0146376277505227,54,"Retail, Wholesale Trade","Other Services"
"EU","Retail & Wholesale trade",40,"RoW","Agriculture",0.000747294272329705,1,"Retail, Wholesale Trade","Agriculture"
"EU","Retail & Wholesale trade",40,"RoW","Animal.Farming",0.00144059926641215,2,"Retail, Wholesale Trade","Animal Farming"
"EU","Retail & Wholesale trade",40,"RoW","Forestry,.logging.and.related.service.activities.(02)",0.000918784115516659,3,"Retail, Wholesale Trade","Forestry, Logging"
"EU","Retail & Wholesale trade",40,"RoW","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",0.000593281182596538,4,"Retail, Wholesale Trade","Fishing"
"EU","Retail & Wholesale trade",40,"RoW","Extraction.of.Fossil-Fuels",0.000417386002481062,5,"Retail, Wholesale Trade","Fossil-Fuel Extraction"
"EU","Retail & Wholesale trade",40,"RoW","Mining.&.Quarrying.of.raw.materials",0.00241591606076725,6,"Retail, Wholesale Trade","Mining"
"EU","Retail & Wholesale trade",40,"RoW","Processing.of.meat",0.00130432530019999,7,"Retail, Wholesale Trade","Meat"
"EU","Retail & Wholesale trade",40,"RoW","Processing.of.other.food&beverage",0.000682878264016222,8,"Retail, Wholesale Trade","Other Food"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.tobacco.products.(16)",0.00162563959188085,9,"Retail, Wholesale Trade","Tobacco"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.textiles",0.00121096905896626,10,"Retail, Wholesale Trade","Textiles"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",0.000986495172267177,11,"Retail, Wholesale Trade","Wood"
"EU","Retail & Wholesale trade",40,"RoW","Re-processing.of.secondary.wood.material.into.new.wood.material",0.000874384236384908,12,"Retail, Wholesale Trade","Wood Re-processing"
"EU","Retail & Wholesale trade",40,"RoW","Pulp",0.0025974518986473,13,"Retail, Wholesale Trade","Pulp"
"EU","Retail & Wholesale trade",40,"RoW","Re-processing.of.secondary.paper.into.new.pulp",0.0020887812419571,14,"Retail, Wholesale Trade","Pulp Re-processing"
"EU","Retail & Wholesale trade",40,"RoW","Paper",0.000728020559258073,15,"Retail, Wholesale Trade","Paper"
"EU","Retail & Wholesale trade",40,"RoW","Processing.of.Fossil.Fuels",0.000496626749237662,16,"Retail, Wholesale Trade","Fossil-Fuel Processing"
"EU","Retail & Wholesale trade",40,"RoW","Plastics,.basic",0.00166337586285367,17,"Retail, Wholesale Trade","Plastics"
"EU","Retail & Wholesale trade",40,"RoW","Re-processing.of.secondary.plastic.into.new.plastic",0.00216469474594287,18,"Retail, Wholesale Trade","Plastics Re-processing"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.Chemicals",0.00131527851449408,19,"Retail, Wholesale Trade","Chemicals"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.rubber.and.plastic.products.(25)",0.000715408582715247,20,"Retail, Wholesale Trade","Rubber, Plastic Products"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.glass.and.glass.products",0.0024074448730206,21,"Retail, Wholesale Trade","Glass"
"EU","Retail & Wholesale trade",40,"RoW","Re-processing.of.secondary.glass.into.new.glass",0.00328285482672946,22,"Retail, Wholesale Trade","Glass Re-processing"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.other.non-metallic.mineral.products",0.00243056433173834,23,"Retail, Wholesale Trade","Other Non-metallic Mineral Products"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.cement,.lime.and.plaster",0.00130816768008488,24,"Retail, Wholesale Trade","Cement"
"EU","Retail & Wholesale trade",40,"RoW","Re-processing.of.ash.into.clinker",0.00283122938481937,25,"Retail, Wholesale Trade","Clinker Re-processing"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.Metals",0.000852996296486881,26,"Retail, Wholesale Trade","Metals"
"EU","Retail & Wholesale trade",40,"RoW","Re-processing.of.Metals",0.000975671787860905,27,"Retail, Wholesale Trade","Metals Re-processing"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.durable.goods",0.000714349794913598,28,"Retail, Wholesale Trade","Durable Goods"
"EU","Retail & Wholesale trade",40,"RoW","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",0.000534184102456453,29,"Retail, Wholesale Trade","Furniture"
"EU","Retail & Wholesale trade",40,"RoW","Recycling",0.00395748579159293,30,"Retail, Wholesale Trade","Recycling"
"EU","Retail & Wholesale trade",40,"RoW","Production.of.electricity.by.fossil.fuels",0.000675530135975159,31,"Retail, Wholesale Trade","Fossil-Fuel Electricity"
