t,H,V,nu_wheat,nu_iron,nu_pigs
76.14,0.3725605873311034,1.76748729300799,0.46429106754227745,0.2608490401822552,0.2748598922754673
76.16,0.3765104440734849,1.7710044840059789,0.4631813283594342,0.2605892717356519,0.27622939990491385
76.18,0.38025236981849597,1.7745742975403593,0.4620598748878854,0.2603271103833816,0.27761301472873295
76.2,0.3837829082236393,1.7781953500571324,0.46092730857768743,0.2600626249874141,0.27901006643489845
76.22,0.3870986729715926,1.781866185435967,0.45978424487752406,0.2597958898882236,0.2804198652342523
76.24,0.39019635177678363,1.7855852731608135,0.45863131305047194,0.259526985024731,0.2818417019247971
76.26,0.39307271050552833,1.7893510065616662,0.45746915596360904,0.25925599604230176,0.28327484799408925
76.28,0.3957245974069603,1.793161701137134,0.4562984298509037,0.2589830143880754,0.28471855576102095
76.3,0.39814894745144513,1.797015592967838,0.4551198040488825,0.2587081373929163,0.28617205855820127
76.32000000000001,0.4003427867725372,1.8009108372309834,0.45393396070464775,0.25843146833929553,0.2876345709560567
76.34,0.4023032372081445,1.804845506826747,0.45274159445588924,0.2581531165144343,0.2891052890296766
76.36,0.40402752093588173,1.8088175911274178,0.45154341208261173,0.2578731972480643,0.29058339066932404
76.38,0.4055129651970673,1.812824994860443,0.45034013213038454,0.25759183193419083,0.29206803593542474
76.4,0.40675700710317064,1.8168655371367637,0.44913248450500093,0.25730914803627686,0.2935583674587222
76.42,0.4077571985179582,1.8209369506359603,0.4479212100385281,0.2570252790753035,0.29505351088616844
76.44,0.4085112110078649,1.8250368809598665,0.44670706002681343,0.2567403646002042,0.29655257537298235
76.46000000000001,0.4090168408525231,1.829162886166355,0.4454907957386141,0.25645455014021395,0.2980546541211718
76.48,0.4092720141067201,1.8333124364950215,0.44427318789660486,0.2561679871387222,0.299558824964673
76.5,0.4092747917043532,1.8374829142964315,0.44305501613061954,0.25588083286827323,0.3010641510011072
76.52,0.4090233745943065,1.8416716141764806,0.44183706840358133,0.2555932503264116,0.302569681270007
76.54,0.40851610889750445,1.8458757433672384,0.44062014041066916,0.25530540811212726,0.30407445147720347
76.56,0.40775149107368763,1.850092422335378,0.43940503495237193,0.2550174802827213,0.30557748476490676
76.58,0.40672817308580833,1.8543186856389653,0.43819256128217576,0.2547296461909748,0.30707779252684936
76.60000000000001,0.4054449675492723,1.8585514830429584,0.43698353442972937,0.2544420903025727,0.3085743752676979
76.62,0.40390085285267574,1.8627876809032773,0.435778774500423,0.25415500199380225,0.3100662235057748
76.64,0.4020949782359128,1.8670240638287077,0.43457910595241295,0.2538685753296217,0.31155231871796535
76.66,0.40002666881105825,1.8712573366292302,0.4333853568522121,0.2535830088222645,0.3130316343255235
76.68,0.39769543051077066,1.8754841265586042,0.4321983581100524,0.2532985051706215,0.3145031367193261
76.7,0.3951009549484897,1.87970098585817,0.4310189426963097,0.25301527098072046,0.3159657863229698
76.72,0.3922431241740228,1.8839043946078937,0.4298479448403562,0.25273351646769754,0.3174185386919462
76.74,0.3891220153078765,1.8880907638896254,0.42868619921328516,0.2524534551397336,0.3188603456469812
